0,2021-01-22 21:22:21,843.34,139.03,106.96,48.64
0,2021-01-22 21:22:23,843.34,139.06,106.96,48.64
0,2021-01-22 21:22:25,843.51,139.06,106.96,48.63
0,2021-01-22 21:22:28,843.36,139.08,106.96,48.63
0,2021-01-22 21:22:30,843.23,139.08,106.96,48.63
0,2021-01-22 21:22:32,843.33,139.09,106.96,48.63
0,2021-01-22 21:22:35,843.33,139.09,106.96,48.63
0,2021-01-22 21:22:37,842.81,139.08,107.01,48.63
0,2021-01-22 21:22:40,842.48,139.09,107.01,48.63
0,2021-01-22 21:22:42,842.62,139.08,107.15,48.64
0,2021-01-22 21:22:46,842.58,139.09,107.15,48.64
0,2021-01-22 21:22:48,842.61,139.09,107.15,48.64
0,2021-01-22 21:22:50,842.61,139.10,107.15,48.64
0,2021-01-22 21:22:52,842.58,139.10,107.15,48.63
0,2021-01-22 21:22:55,842.58,139.13,107.06,48.64
0,2021-01-22 21:22:57,842.64,139.13,107.06,48.64
0,2021-01-22 21:23:00,842.68,139.13,106.98,48.64
0,2021-01-22 21:23:02,842.68,139.13,106.98,48.63
0,2021-01-22 21:23:05,842.80,139.13,107.12,48.63
0,2021-01-27 11:10:25,883.09,143.16,106.29,49.29
0,2021-01-27 11:10:28,883.09,143.16,106.29,49.29
0,2021-01-27 11:10:31,883.09,143.16,106.29,49.29
0,2021-01-27 11:10:34,883.09,143.16,106.29,49.29
0,2021-01-27 11:10:36,883.09,143.16,106.29,49.29
0,2021-01-27 11:10:40,883.09,143.16,106.29,49.29
0,2021-01-27 11:10:43,883.09,143.16,106.29,49.29
0,2021-01-27 11:10:46,883.09,143.16,106.29,49.29
0,2021-01-27 11:10:48,883.09,143.16,106.29,49.29
0,2021-01-27 11:10:51,883.09,143.16,106.29,49.29
0,2021-01-27 11:10:55,883.09,143.16,106.29,49.29
0,2021-01-27 11:10:58,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:01,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:04,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:07,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:11,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:14,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:17,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:20,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:23,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:26,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:28,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:31,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:34,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:37,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:40,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:43,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:46,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:49,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:53,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:56,883.09,143.16,106.29,49.29
0,2021-01-27 11:11:59,883.09,143.16,106.29,49.29
0,2021-01-27 11:12:02,883.09,143.16,106.29,49.29
0,2021-01-27 11:12:05,883.09,143.16,106.29,49.29
0,2021-01-27 11:12:09,883.09,143.16,106.29,49.29
0,2021-01-27 11:12:15,883.09,143.16,106.29,49.29
0,2021-01-27 11:12:21,883.09,143.16,106.29,49.29
0,2021-01-27 11:12:28,883.09,143.16,106.29,49.29
0,2021-01-27 11:12:34,883.09,143.16,106.29,49.29
0,2021-01-27 11:12:43,883.09,143.16,106.29,49.29
0,2021-01-27 11:12:50,883.09,143.16,106.29,49.29
0,2021-01-27 11:12:57,883.09,143.16,106.29,49.29
0,2021-01-27 11:13:03,883.09,143.16,106.29,49.29
0,2021-01-27 11:13:10,883.09,143.16,106.29,49.29
0,2021-01-27 11:13:16,883.09,143.16,106.29,49.29
0,2021-01-27 11:13:21,883.09,143.16,106.29,49.29
0,2021-01-27 11:13:27,883.09,143.16,106.29,49.29
0,2021-01-27 11:13:34,883.09,143.16,106.29,49.29
0,2021-01-27 11:13:40,883.09,143.16,106.29,49.29
0,2021-01-27 11:13:47,883.09,143.16,106.29,49.29
0,2021-01-27 11:13:55,883.09,143.16,106.29,49.29
0,2021-01-27 11:14:01,883.09,143.16,106.29,49.29
0,2021-01-27 11:14:08,883.09,143.16,106.29,49.29
0,2021-01-27 11:14:14,883.09,143.16,106.29,49.29
0,2021-01-27 11:14:20,883.09,143.16,106.29,49.29
0,2021-01-27 11:14:26,883.09,143.16,106.29,49.29
0,2021-01-27 11:14:34,883.09,143.16,106.29,49.29
0,2021-01-27 11:14:40,883.09,143.16,106.29,49.29
0,2021-01-27 11:14:48,883.09,143.16,106.29,49.29
0,2021-01-27 11:14:54,883.09,143.16,106.29,49.29
0,2021-01-27 11:15:00,883.09,143.16,106.29,49.29
0,2021-01-27 11:15:06,883.09,143.16,106.29,49.29
0,2021-01-27 11:15:12,883.09,143.16,106.29,49.29
0,2021-01-27 11:15:19,883.09,143.16,106.29,49.29
0,2021-01-27 11:15:24,883.09,143.16,106.29,49.29
0,2021-01-27 11:15:32,883.09,143.16,106.29,49.29
0,2021-01-27 11:15:38,883.09,143.16,106.29,49.29
0,2021-01-27 11:15:43,883.09,143.16,106.29,49.29
0,2021-01-27 11:15:49,883.09,143.16,106.29,49.29
0,2021-01-27 11:15:55,883.09,143.16,106.29,49.29
0,2021-01-27 11:16:02,883.09,143.16,106.29,49.29
0,2021-01-27 11:16:08,883.09,143.16,106.29,49.29
0,2021-01-27 11:16:14,883.09,143.16,106.29,49.29
0,2021-01-27 11:16:19,883.09,143.16,106.29,49.29
0,2021-01-27 11:16:26,883.09,143.16,106.29,49.29
0,2021-01-27 11:16:32,883.09,143.16,106.29,49.29
0,2021-01-27 11:16:39,883.09,143.16,106.29,49.29
0,2021-01-27 11:16:45,883.09,143.16,106.29,49.29
0,2021-01-27 11:16:51,883.09,143.16,106.29,49.29
0,2021-01-27 11:16:57,883.09,143.16,106.29,49.29
0,2021-01-27 11:17:03,883.09,143.16,106.29,49.29
0,2021-01-27 11:17:09,883.09,143.16,106.29,49.29
0,2021-01-27 11:17:15,883.09,143.16,106.29,49.29
0,2021-01-27 11:17:21,883.09,143.16,106.29,49.29
0,2021-01-27 11:17:27,883.09,143.16,106.29,49.29
0,2021-01-27 11:17:34,883.09,143.16,106.29,49.29
0,2021-01-27 11:17:40,883.09,143.16,106.29,49.29
0,2021-01-27 11:17:47,883.09,143.16,106.29,49.29
0,2021-01-27 11:17:53,883.09,143.16,106.29,49.29
0,2021-01-27 11:18:00,883.09,143.16,106.29,49.29
0,2021-01-27 11:18:06,883.09,143.16,106.29,49.29
0,2021-01-27 11:18:11,883.09,143.16,106.29,49.29
0,2021-01-27 11:18:17,883.09,143.16,106.29,49.29
0,2021-01-27 11:18:23,883.09,143.16,106.29,49.29
0,2021-01-27 11:18:30,883.09,143.16,106.29,49.29
0,2021-01-27 11:18:36,883.09,143.16,106.29,49.29
0,2021-01-27 11:18:43,883.09,143.16,106.29,49.29
0,2021-01-27 11:18:49,883.09,143.16,106.29,49.29
0,2021-01-27 11:18:57,883.09,143.16,106.29,49.29
0,2021-01-27 11:19:03,883.09,143.16,106.29,49.29
0,2021-01-27 14:07:30,883.09,143.16,106.29,49.29
0,2021-01-27 14:07:36,883.09,143.16,106.29,49.29
0,2021-01-27 14:07:43,883.09,143.16,106.29,49.29
0,2021-01-27 14:07:49,883.09,143.16,106.29,49.29
0,2021-01-27 14:07:55,883.09,143.16,106.29,49.29
0,2021-01-27 14:08:51,883.09,143.16,106.29,49.29
0,2021-01-27 14:08:57,883.09,143.16,106.29,49.29
0,2021-01-27 14:09:03,883.09,143.16,106.29,49.29
0,2021-01-27 14:09:09,883.09,143.16,106.29,49.29
0,2021-01-27 14:09:15,883.09,143.16,106.29,49.29
0,2021-01-27 14:09:22,883.09,143.16,106.29,49.29
0,2021-01-27 14:15:20,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:15:23,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:15:26,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:15:29,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:15:33,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:15:38,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:15:41,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:15:44,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:15:47,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:15:52,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:15:54,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:15:58,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:16:00,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:16:07,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:16:15,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:18:13,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:18:19,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:18:26,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
0,2021-01-27 14:18:32,"('+2.29 (+0.26%)', 'At close:  4:00PM EST')","('+0.24 (+0.17%)', 'At close:  4:00PM EST')","('-4.32 (-3.91%)', 'At close:  4:00PM EST')","('+0.51 (+1.05%)', 'At close:  4:00PM EST')"
